,trans_hour,trans_day,trans_month,trans_year,category,card_number,age,trans_amount,state,zip,fraud_risk
5036,22,7,2,2019,12,3510000000000000.0,27,798.88,48,53120,1
5037,22,7,2,2019,0,5560000000000000.0,73,672.48,4,96038,1
5038,23,7,2,2019,11,3510000000000000.0,27,1047.13,48,53120,1
5039,23,7,2,2019,12,5560000000000000.0,73,903.96,4,96038,1
5040,23,7,2,2019,1,2480000000000000.0,25,60.85,23,56152,0
5041,23,7,2,2019,11,3510000000000000.0,27,1081.57,48,53120,1
5042,1,7,3,2019,12,572000000000.0,67,4.12,17,40202,0
5043,1,7,3,2019,2,5560000000000000.0,73,21.9,4,96038,1
5044,1,7,3,2019,3,30000000000000.0,25,43.25,43,78631,0
5045,1,7,3,2019,3,5560000000000000.0,73,15.13,4,96038,1
5046,1,7,3,2019,11,180000000000000.0,76,43.07,14,62939,0
5047,1,7,3,2019,4,3510000000000000.0,27,268.73,48,53120,1
5048,2,7,3,2019,4,3510000000000000.0,27,294.94,48,53120,1
5049,6,7,3,2019,12,6530000000000000.0,82,8.58,34,11419,0
5050,9,7,3,2019,2,6530000000000000.0,20,56.73,46,5461,0
5051,10,7,3,2019,4,3600000000000000.0,30,110.64,12,52535,0
5052,11,7,3,2019,1,4240000000000000.0,82,51.26,35,45879,0
5053,12,7,3,2019,7,3570000000000000.0,60,3.68,34,13615,0
5054,14,7,3,2019,10,3560000000000000.0,41,1.94,37,97132,0
5055,16,7,3,2019,6,4010000000000000.0,24,8.9,18,70726,0
5056,19,7,3,2019,0,30300000000000.0,42,38.62,45,23850,0
5057,19,7,3,2019,7,4.99e+18,24,77.56,40,29127,0
5058,20,7,3,2019,7,4.59e+18,14,1.06,14,60958,0
5059,22,7,3,2019,11,3510000000000000.0,27,1034.06,48,53120,1
5060,22,7,3,2019,11,3510000000000000.0,27,904.87,48,53120,1
5061,22,7,3,2019,10,3580000000000000.0,52,6.88,2,71960,0
5062,22,7,3,2019,12,5560000000000000.0,73,754.42,4,96038,1
5063,22,7,3,2019,11,5560000000000000.0,73,921.46,4,96038,1
5064,22,7,3,2019,11,5560000000000000.0,73,871.92,4,96038,1
5065,22,7,3,2019,10,6550000000000000.0,73,1.64,38,19017,0
5066,23,7,3,2019,8,5560000000000000.0,73,809.74,4,96038,1
5067,23,7,3,2019,11,5560000000000000.0,73,1012.77,4,96038,1
5068,23,7,3,2019,8,5560000000000000.0,73,828.49,4,96038,1
5069,23,7,3,2019,12,3510000000000000.0,27,915.54,48,53120,1
5070,0,7,4,2019,8,6010000000000000.0,44,802.85,50,82063,1
5071,0,7,4,2019,11,6010000000000000.0,44,1032.41,50,82063,1
5072,1,7,4,2019,4,180000000000000.0,55,125.2,20,21102,0
5073,3,7,4,2019,2,676000000000.0,33,73.64,4,94558,0
5074,4,7,4,2019,2,30300000000000.0,46,55.61,14,61454,0
5075,5,7,4,2019,4,3560000000000000.0,60,129.78,4,94569,0
5076,8,7,4,2019,11,5460000000000000.0,64,58.22,38,16048,0
5077,9,7,4,2019,3,30200000000000.0,41,42.27,34,10604,0
5078,13,7,4,2019,9,2720000000000000.0,21,7.31,21,4287,0
5079,18,7,4,2019,5,4430000000000.0,18,15.89,32,88355,0
5080,18,7,4,2019,12,3590000000000000.0,35,1.63,47,98027,0
5081,18,7,4,2019,0,6510000000000000.0,35,79.4,43,75703,0
5082,19,7,4,2019,7,4.18e+18,30,43.11,32,87558,0
5083,19,7,4,2019,10,36900000000000.0,68,118.54,10,30426,0
5084,19,7,4,2019,5,4030000000000000.0,70,47.19,38,15829,0
5085,21,7,4,2019,7,6010000000000000.0,46,20.95,45,22810,0
5086,21,7,4,2019,0,4.13e+18,69,49.8,43,75858,0
5087,22,7,4,2019,10,6010000000000000.0,44,19.24,50,82063,1
5088,22,7,4,2019,5,6010000000000000.0,44,24.09,50,82063,1
5089,23,7,4,2019,12,3520000000000000.0,32,3.14,9,32960,0
5090,23,7,4,2019,6,6010000000000000.0,44,223.89,50,82063,1
5091,0,7,5,2019,11,2230000000000000.0,34,88.34,48,53924,0
5092,3,7,5,2019,11,6010000000000000.0,45,915.93,50,82063,1
5093,3,7,5,2019,4,6010000000000000.0,45,331.83,50,82063,1
5094,3,7,5,2019,2,6010000000000000.0,45,7.43,50,82063,1
5095,7,7,5,2019,12,4250000000000.0,79,7.98,35,43160,0
5096,8,7,5,2019,4,378000000000000.0,54,333.83,6,6441,1
5097,9,7,5,2019,3,180000000000000.0,25,54.53,14,61272,0
5098,12,7,5,2019,0,676000000000.0,44,9.47,22,48034,0
5099,12,7,5,2019,11,4.47e+18,52,1007.24,9,33620,1
5100,13,7,5,2019,10,4130000000000000.0,65,65.31,35,43760,0
5101,13,7,5,2019,1,4830000000000000.0,55,4.92,19,2630,0
5102,15,7,5,2019,7,3590000000000000.0,35,61.99,20,21750,0
5103,18,7,5,2019,1,341000000000000.0,38,42.29,22,48088,0
5104,19,7,5,2019,13,4990000000000.0,58,4.13,20,21524,0
5105,20,7,5,2019,10,6010000000000000.0,45,20.86,50,82063,1
5106,21,7,5,2019,13,4000000000000000.0,29,1509.57,1,35022,0
5107,21,7,5,2019,5,371000000000000.0,67,14.3,43,79413,0
5108,21,7,5,2019,11,4.47e+18,52,1079.44,9,33620,1
5109,22,7,5,2019,1,3570000000000000.0,29,17.26,44,84002,0
5110,22,7,5,2019,6,30400000000000.0,27,15.01,34,14816,0
5111,22,7,5,2019,7,4930000000000000.0,42,26.49,23,55403,0
5112,22,7,5,2019,11,378000000000000.0,54,982.24,6,6441,1
5113,22,7,5,2019,11,4.47e+18,52,980.72,9,33620,1
5114,22,7,5,2019,10,379000000000000.0,33,2.25,36,73669,0
5115,22,7,5,2019,10,6010000000000000.0,45,20.38,50,82063,1
5116,23,7,5,2019,0,6010000000000000.0,45,492.51,50,82063,1
5117,23,7,5,2019,1,213000000000000.0,33,59.8,10,30803,0
5118,0,7,6,2019,2,630000000000.0,55,88.35,22,49879,0
5119,0,7,6,2019,3,378000000000000.0,54,12.81,6,6441,1
5120,1,7,6,2019,4,4.31e+18,49,137.92,5,80736,0
5121,1,7,6,2019,4,4.47e+18,52,329.57,9,33620,1
5122,1,7,6,2019,4,342000000000000.0,48,308.27,34,12092,1
5123,1,7,6,2019,3,38600000000000.0,51,15.63,28,58765,1
5124,2,7,6,2019,4,342000000000000.0,48,336.82,34,12092,1
5125,2,7,6,2019,3,342000000000000.0,48,15.16,34,12092,1
5126,2,7,6,2019,2,38600000000000.0,51,20.89,28,58765,1
5127,3,7,6,2019,3,4.66e+18,56,71.17,38,16034,0
5128,3,7,6,2019,4,378000000000000.0,54,294.56,6,6441,1
5129,5,7,6,2019,4,581000000000.0,59,89.67,34,10548,0
5130,5,7,6,2019,3,3560000000000000.0,28,93.62,34,13367,0
5131,5,7,6,2019,11,4150000000000000.0,74,1.3,23,56019,0
5132,6,7,6,2019,9,3570000000000000.0,60,5.8,34,13615,0
5133,7,7,6,2019,4,2230000000000000.0,61,199.75,25,39572,0
5134,8,7,6,2019,2,2290000000000000.0,51,91.87,40,29209,0
5135,8,7,6,2019,2,4990000000000.0,82,64.63,34,12575,0
5136,8,7,6,2019,2,6550000000000000.0,74,116.21,38,19017,0
5137,8,7,6,2019,8,630000000000.0,45,94.15,4,93627,0
5138,8,7,6,2019,2,4670000000000000.0,63,61.25,15,46702,0
5139,10,7,6,2019,11,2310000000000000.0,58,8.61,12,52572,0
5140,10,7,6,2019,9,180000000000000.0,46,81.42,4,92585,0
5141,12,7,6,2019,10,3530000000000000.0,45,86.47,40,29911,0
5142,15,7,6,2019,10,213000000000000.0,34,169.01,25,39073,0
5143,15,7,6,2019,10,4500000000000.0,53,82.07,20,21865,0
5144,16,7,6,2019,6,180000000000000.0,55,22.0,20,21102,0
5145,17,7,6,2019,10,376000000000000.0,36,22.54,29,69165,0
5146,18,7,6,2019,8,676000000000.0,18,9.1,38,15010,0
5147,18,7,6,2019,6,213000000000000.0,25,43.65,50,82501,0
5148,18,7,6,2019,12,378000000000000.0,54,900.05,6,6441,1
5149,19,7,6,2019,13,3590000000000000.0,43,8.52,2,72011,0
5150,19,7,6,2019,1,4.38e+18,45,2.5,4,94619,0
5151,20,7,6,2019,6,374000000000000.0,70,17.66,28,58579,0
5152,21,7,6,2019,1,4750000000000.0,20,3.35,15,46346,0
5153,22,7,6,2019,0,4.47e+18,52,374.08,9,33620,1
5154,22,7,6,2019,11,378000000000000.0,54,1086.75,6,6441,1
5155,22,7,6,2019,12,4.47e+18,52,974.02,9,33620,1
5156,22,7,6,2019,11,342000000000000.0,48,1144.6,34,12092,1
5157,22,7,6,2019,11,378000000000000.0,54,1020.24,6,6441,1
5158,22,7,6,2019,11,378000000000000.0,54,938.98,6,6441,1
5159,22,7,6,2019,4,4.47e+18,52,321.07,9,33620,1
5160,22,7,6,2019,8,342000000000000.0,48,804.39,34,12092,1
5161,23,7,6,2019,11,378000000000000.0,54,997.93,6,6441,1
5162,23,7,6,2019,12,378000000000000.0,54,888.99,6,6441,1
5163,23,7,6,2019,10,378000000000000.0,54,21.28,6,6441,1
5164,23,7,6,2019,4,4.47e+18,52,296.23,9,33620,1
5165,23,7,6,2019,8,342000000000000.0,48,844.55,34,12092,1
5166,0,7,7,2019,3,4450000000000000.0,19,9.55,2,71960,1
5167,1,7,7,2019,4,342000000000000.0,48,325.74,34,12092,1
5168,1,7,7,2019,4,38600000000000.0,51,314.33,28,58765,1
5169,1,7,7,2019,4,342000000000000.0,48,321.8,34,12092,1
5170,1,7,7,2019,4,342000000000000.0,48,307.09,34,12092,1
5171,2,7,7,2019,2,6600000000000000.0,54,66.87,43,76366,0
5172,6,7,7,2019,12,4120000000000000.0,85,1.2,9,34953,0
5173,7,7,7,2019,4,376000000000000.0,33,107.81,45,24433,0
5174,8,7,7,2019,4,4680000000000.0,41,44.11,42,37132,0
5175,8,7,7,2019,2,36700000000000.0,51,49.39,34,12093,0
5176,12,7,7,2019,8,375000000000000.0,35,2.08,45,22213,0
5177,12,7,7,2019,1,4150000000000000.0,29,61.36,38,15324,0
5178,12,7,7,2019,10,30100000000000.0,38,9.25,31,8014,0
5179,12,7,7,2019,11,342000000000000.0,48,1171.78,34,12092,1
5180,13,7,7,2019,12,30100000000000.0,48,50.63,17,41056,0
5181,14,7,7,2019,12,38600000000000.0,51,714.97,28,58765,1
5182,16,7,7,2019,7,630000000000.0,46,59.85,4,93627,0
5183,16,7,7,2019,6,6010000000000000.0,60,47.49,1,35803,0
5184,17,7,7,2019,1,6010000000000000.0,24,5.73,23,55080,0
5185,17,7,7,2019,6,4.8e+18,28,77.19,15,47451,0
5186,18,7,7,2019,5,4200000000000000.0,90,15.02,24,63336,0
5187,18,7,7,2019,6,6540000000000000.0,42,6.96,2,72476,0
5188,20,7,7,2019,6,3520000000000000.0,77,44.61,49,24983,0
5189,22,7,7,2019,11,342000000000000.0,48,936.47,34,12092,1
5190,22,7,7,2019,8,38600000000000.0,51,848.62,28,58765,1
5191,22,7,7,2019,11,4450000000000000.0,19,835.94,2,71960,1
5192,22,7,7,2019,7,36100000000000.0,93,2.05,17,41836,0
5193,23,7,7,2019,11,342000000000000.0,48,1062.13,34,12092,1
5194,23,7,7,2019,12,342000000000000.0,48,858.91,34,12092,1
5195,23,7,7,2019,11,342000000000000.0,48,1020.13,34,12092,1
5196,23,7,7,2019,4,342000000000000.0,48,333.91,34,12092,1
5197,23,7,7,2019,13,4450000000000000.0,19,11.25,2,71960,1
5198,0,7,8,2019,12,630000000000.0,49,4.65,49,24927,0
5199,0,7,8,2019,2,3510000000000000.0,46,84.55,1,35811,0
5200,1,7,8,2019,9,6010000000000000.0,63,11.39,42,37165,0
5201,3,7,8,2019,9,213000000000000.0,64,8.6,43,79548,0
5202,3,7,8,2019,11,30200000000000.0,61,6.66,22,49705,0
5203,4,7,8,2019,2,4600000000000.0,28,83.61,43,77338,0
5204,5,7,8,2019,2,630000000000.0,37,78.89,49,26292,0
5205,6,7,8,2019,11,3600000000000000.0,86,11.7,17,42731,0
5206,10,7,8,2019,0,2510000000000000.0,62,11.83,22,48088,0
5207,10,7,8,2019,2,6010000000000000.0,48,58.43,1,36749,0
5208,10,7,8,2019,1,213000000000000.0,59,121.87,34,13316,0
5209,11,7,8,2019,8,3540000000000000.0,47,6.17,38,15920,0
5210,12,7,8,2019,10,3590000000000000.0,47,58.46,41,57374,0
5211,13,7,8,2019,5,3530000000000000.0,41,74.16,26,59014,0
5212,14,7,8,2019,12,4450000000000000.0,19,1096.85,2,71960,1
5213,14,7,8,2019,11,2280000000000000.0,21,1.47,10,30009,0
5214,15,7,8,2019,13,4480000000000.0,40,1.3,1,35776,0
5215,15,7,8,2019,11,3570000000000000.0,68,1145.36,24,63565,1
5216,16,7,8,2019,0,4.96e+18,38,60.8,31,7208,0
5217,18,7,8,2019,0,582000000000.0,40,81.86,43,76445,0
5218,21,7,8,2019,12,3570000000000000.0,68,955.45,24,63565,1
5219,21,7,8,2019,7,4160000000000000.0,45,54.73,38,15217,0
5220,21,7,8,2019,5,502000000000.0,39,76.48,24,65680,0
5221,22,7,8,2019,0,4450000000000000.0,19,569.01,2,71960,1
5222,22,7,8,2019,12,3570000000000000.0,68,922.33,24,63565,1
5223,22,7,8,2019,12,4450000000000000.0,19,1082.66,2,71960,1
5224,22,7,8,2019,0,3560000000000000.0,19,12.01,43,77566,0
5225,22,7,8,2019,12,3570000000000000.0,68,1106.68,24,63565,1
5226,23,7,8,2019,0,4280000000000000.0,63,13.92,28,58651,0
5227,23,7,8,2019,13,3570000000000000.0,68,9.79,24,63565,1
5228,23,7,8,2019,12,4450000000000000.0,47,4.45,36,74536,0
5229,23,7,8,2019,8,3570000000000000.0,68,832.47,24,63565,1
5230,23,7,8,2019,1,676000000000.0,27,61.82,4,92267,0
5231,23,7,8,2019,8,3570000000000000.0,68,716.27,24,63565,1
5232,23,7,8,2019,8,3570000000000000.0,68,812.4,24,63565,1
5233,23,7,8,2019,10,4910000000000000.0,27,37.77,43,76050,0
5234,0,7,9,2019,4,3570000000000000.0,68,310.06,24,63565,1
5235,0,7,9,2019,12,4600000000000.0,50,1.15,9,33404,0
5236,0,7,9,2019,2,4080000000000.0,53,66.43,13,83643,0
5237,1,7,9,2019,2,3520000000000000.0,48,91.75,43,75092,0
5238,7,7,9,2019,0,3580000000000000.0,55,14.34,35,44307,0
5239,9,7,9,2019,11,5460000000000000.0,65,471.71,38,16048,0
5240,12,7,9,2019,1,4860000000000.0,62,81.6,38,16839,0
5241,13,7,9,2019,12,30300000000000.0,46,28.94,14,61454,0
5242,17,7,9,2019,12,3570000000000000.0,68,819.56,24,63565,1
5243,18,7,9,2019,5,4450000000000000.0,65,38.14,4,94971,0
5244,20,7,9,2019,11,60416207185.0,33,8.36,50,82514,0
5245,21,7,9,2019,12,3570000000000000.0,68,860.1,24,63565,1
5246,21,7,9,2019,12,4.31e+18,41,4.82,20,21208,0
5247,22,7,9,2019,0,4430000000000000.0,80,28.28,5,81642,0
5248,23,7,9,2019,0,3520000000000000.0,48,12.89,1,36758,0
5249,23,7,9,2019,12,3570000000000000.0,29,1.66,44,84002,0
5250,23,7,9,2019,7,377000000000000.0,34,32.02,43,75980,0
5251,0,7,10,2019,11,4500000000000.0,54,2.69,20,21865,0
5252,2,7,10,2019,4,180000000000000.0,50,283.11,38,15834,1
5253,3,7,10,2019,2,180000000000000.0,50,8.62,38,15834,1
5254,3,7,10,2019,12,213000000000000.0,56,9.19,1,35901,0
5255,3,7,10,2019,4,377000000000000.0,53,361.38,49,25442,1
5256,5,7,10,2019,2,3600000000000000.0,31,53.55,12,52535,0
5257,6,7,10,2019,2,4470000000000.0,91,57.41,27,27311,0
5258,8,7,10,2019,4,180000000000000.0,50,319.42,38,15834,1
5259,8,7,10,2019,11,4420000000000000.0,61,1.98,35,43330,0
5260,9,7,10,2019,8,4640000000000.0,68,86.34,18,70732,0
5261,11,7,10,2019,11,4120000000000000.0,74,2.18,14,61530,0
5262,11,7,10,2019,0,4450000000000000.0,65,66.59,4,94971,0
5263,12,7,10,2019,7,3520000000000000.0,22,4.56,35,45150,0
5264,12,7,10,2019,4,213000000000000.0,21,91.64,48,54487,0
5265,13,7,10,2019,1,4.3e+18,40,63.7,38,15077,0
5266,14,7,10,2019,11,377000000000000.0,53,1070.23,49,25442,1
5267,15,7,10,2019,5,4770000000000000.0,58,6.31,38,18917,0
5268,16,7,10,2019,13,571000000000.0,23,9.12,22,49628,0
5269,16,7,10,2019,0,3530000000000000.0,41,71.34,26,59014,0
5270,17,7,10,2019,12,4.8e+18,24,864.02,22,48706,1
5271,17,7,10,2019,10,4070000000000000.0,39,102.56,49,25526,0
5272,20,7,10,2019,7,5600000000000000.0,78,57.52,18,70062,0
5273,22,7,10,2019,8,377000000000000.0,53,746.45,49,25442,1
5274,22,7,10,2019,8,377000000000000.0,53,808.72,49,25442,1
5275,22,7,10,2019,11,180000000000000.0,50,866.19,38,15834,1
5276,22,7,10,2019,11,377000000000000.0,53,1205.19,49,25442,1
5277,22,7,10,2019,11,180000000000000.0,50,982.62,38,15834,1
5278,22,7,10,2019,12,4.8e+18,24,872.04,22,48706,1
5279,23,7,10,2019,8,377000000000000.0,53,693.6,49,25442,1
5280,23,7,10,2019,11,377000000000000.0,53,1159.39,49,25442,1
5281,23,7,10,2019,12,377000000000000.0,53,774.25,49,25442,1
5282,23,7,10,2019,13,180000000000000.0,50,8.94,38,15834,1
5283,23,7,10,2019,8,2720000000000000.0,22,2.42,21,4287,0
5284,0,7,11,2019,2,180000000000000.0,50,7.56,38,15834,1
5285,1,7,11,2019,2,4.48e+18,58,11.58,27,28119,1
5286,1,7,11,2019,2,377000000000000.0,53,18.36,49,25442,1
5287,2,7,11,2019,4,4.8e+18,24,320.18,22,48706,1
5288,2,7,11,2019,4,4.8e+18,24,316.36,22,48706,1
5289,2,7,11,2019,2,4.21e+18,53,45.98,37,97452,0
5290,3,7,11,2019,8,4290000000000000.0,32,319.66,40,29809,0
5291,5,7,11,2019,2,377000000000000.0,58,59.02,40,29032,0
5292,6,7,11,2019,8,2250000000000000.0,32,225.32,10,31605,0
5293,9,7,11,2019,3,3550000000000000.0,43,126.05,34,12986,0
5294,9,7,11,2019,2,502000000000.0,61,39.58,4,96037,0
5295,10,7,11,2019,4,3520000000000000.0,41,91.51,5,80436,0
5296,11,7,11,2019,8,4.8e+18,24,598.28,22,48706,1
5297,14,7,11,2019,12,346000000000000.0,34,5.02,20,21872,0
5298,14,7,11,2019,0,4150000000000.0,42,54.67,1,35049,0
5299,16,7,11,2019,7,4160000000000000.0,35,44.79,36,73559,0
5300,20,7,11,2019,13,4060000000000000.0,70,2.77,16,66070,0
5301,20,7,11,2019,5,2480000000000000.0,25,73.41,23,56152,0
5302,20,7,11,2019,11,180000000000000.0,50,1080.13,38,15834,1
5303,21,7,11,2019,13,3590000000000000.0,21,3.47,43,79252,0
5304,22,7,11,2019,4,4.77e+18,65,348.92,38,17058,1
5305,22,7,11,2019,11,4.77e+18,65,992.15,38,17058,1
5306,22,7,11,2019,11,4.77e+18,65,829.43,38,17058,1
5307,22,7,11,2019,8,377000000000000.0,53,866.16,49,25442,1
5308,22,7,11,2019,11,4.8e+18,24,895.19,22,48706,1
5309,22,7,11,2019,6,377000000000000.0,53,415.74,49,25442,1
5310,23,7,11,2019,11,4.8e+18,24,929.39,22,48706,1
5311,23,7,11,2019,11,180000000000000.0,50,887.77,38,15834,1
5312,23,7,11,2019,11,377000000000000.0,53,1143.74,49,25442,1
5313,23,7,11,2019,11,4.48e+18,58,954.71,27,28119,1
5314,23,7,11,2019,8,377000000000000.0,53,852.0,49,25442,1
5315,23,7,11,2019,7,4.77e+18,65,4.24,38,17058,1
5316,0,7,12,2019,2,4.77e+18,65,17.32,38,17058,1
5317,0,7,12,2019,2,4900000000000.0,46,51.04,4,90650,0
5318,1,7,12,2019,4,4.48e+18,58,292.51,27,28119,1
5319,1,7,12,2019,4,4.48e+18,58,290.01,27,28119,1
5320,3,7,12,2019,4,4.48e+18,58,295.23,27,28119,1
5321,13,7,12,2019,6,3540000000000000.0,64,15.14,4,95148,0
5322,15,7,12,2019,7,30400000000000.0,91,1.48,37,97476,0
5323,20,7,12,2019,1,571000000000.0,43,74.54,50,82514,0
5324,21,7,12,2019,6,36900000000000.0,69,6.65,10,30426,0
5325,22,7,12,2019,5,376000000000000.0,37,12.43,29,69165,0
5326,22,7,12,2019,12,4.77e+18,65,843.3,38,17058,1
5327,22,7,12,2019,11,4610000000000000.0,30,1051.63,38,16362,1
5328,22,7,12,2019,8,4.77e+18,65,866.28,38,17058,1
5329,22,7,12,2019,11,4610000000000000.0,30,797.55,38,16362,1
5330,22,7,12,2019,11,4610000000000000.0,30,1153.58,38,16362,1
5331,22,7,12,2019,11,4.48e+18,58,968.99,27,28119,1
5332,23,7,12,2019,12,4.48e+18,58,991.46,27,28119,1
5333,23,7,12,2019,8,4.48e+18,58,911.24,27,28119,1
5334,23,7,12,2019,8,4610000000000000.0,30,576.1,38,16362,1
5335,23,7,12,2019,11,4.77e+18,65,1042.58,38,17058,1
5336,23,7,12,2019,11,4.77e+18,65,996.29,38,17058,1
5337,23,7,12,2019,6,3530000000000000.0,32,98.35,38,17060,0
5338,0,13,7,2019,4,4.72e+18,78,84.25,36,74633,0
5339,0,13,7,2019,4,4610000000000000.0,29,291.98,38,16362,1
5340,1,13,7,2019,4,502000000000.0,70,281.6,34,10018,1
5341,3,13,7,2019,4,502000000000.0,70,273.91,34,10018,1
5342,3,13,7,2019,9,30400000000000.0,57,7.68,14,61560,0
5343,4,13,7,2019,8,6520000000000000.0,66,19.26,34,11769,0
5344,4,13,7,2019,11,585000000000.0,88,33.33,28,58531,0
5345,5,13,7,2019,3,574000000000.0,32,61.11,14,60091,0
5346,6,13,7,2019,12,4670000000000000.0,63,1.27,15,46702,0
5347,6,13,7,2019,9,502000000000.0,58,8.74,25,39653,0
5348,7,13,7,2019,9,6600000000000000.0,54,3.37,43,76366,0
5349,11,13,7,2019,11,676000000000.0,59,205.86,9,33417,0
5350,12,13,7,2019,4,4610000000000000.0,29,288.76,38,16362,1
5351,12,13,7,2019,7,3590000000000000.0,24,44.75,38,15923,0
5352,14,13,7,2019,6,213000000000000.0,40,81.32,9,33510,0
5353,15,13,7,2019,7,6010000000000000.0,25,73.09,2,72042,0
5354,16,13,7,2019,6,30400000000000.0,25,24.92,34,14120,0
5355,18,13,7,2019,11,3530000000000000.0,32,6.45,42,37663,0
5356,18,13,7,2019,12,676000000000.0,31,4.88,16,66941,0
5357,19,13,7,2019,7,3520000000000000.0,43,14.23,15,46254,0
5358,20,13,7,2019,6,574000000000.0,32,54.22,14,60091,0
5359,21,13,7,2019,6,30400000000000.0,63,16.76,4,91711,0
5360,22,13,7,2019,4,4610000000000000.0,29,359.86,38,16362,1
5361,23,13,7,2019,0,4610000000000000.0,29,434.55,38,16362,1
5362,23,13,7,2019,12,502000000000.0,70,1031.8,34,10018,1
5363,23,13,7,2019,6,213000000000000.0,35,124.53,50,82901,0
5364,0,14,7,2019,4,3510000000000000.0,29,264.77,26,59710,1
5365,1,14,7,2019,3,676000000000.0,82,13.04,37,97375,1
5366,1,14,7,2019,1,2280000000000000.0,49,257.15,15,47032,0
5367,1,14,7,2019,4,502000000000.0,70,332.48,34,10018,1
5368,3,14,7,2019,9,340000000000000.0,84,3.29,27,27249,0
5369,3,14,7,2019,4,345000000000000.0,35,63.58,25,38922,0
5370,3,14,7,2019,9,371000000000000.0,67,9.56,43,79413,0
5371,3,14,7,2019,4,3510000000000000.0,29,292.0,26,59710,1
5372,3,14,7,2019,2,676000000000.0,82,17.93,37,97375,1
5373,3,14,7,2019,2,502000000000.0,70,7.42,34,10018,1
5374,4,14,7,2019,8,4.47e+18,52,115.23,9,33620,0
5375,5,14,7,2019,3,574000000000.0,32,28.22,14,60091,0
5376,10,14,7,2019,12,376000000000000.0,33,157.37,45,24433,0
5377,11,14,7,2019,4,4.86e+18,41,194.75,18,70774,0
5378,12,14,7,2019,5,4.02e+18,84,18.07,31,7711,0
5379,14,14,7,2019,6,377000000000000.0,54,103.71,31,8323,0
5380,15,14,7,2019,5,3560000000000000.0,45,81.47,34,14778,0
5381,16,14,7,2019,13,4510000000000000.0,47,4.73,41,57036,0
5382,16,14,7,2019,1,4980000000000000.0,83,36.57,29,68881,0
5383,16,14,7,2019,0,6540000000000000.0,36,1.96,15,46322,0
5384,17,14,7,2019,12,502000000000.0,70,849.31,34,10018,1
5385,17,14,7,2019,13,30300000000000.0,19,6.91,2,72165,0
5386,17,14,7,2019,12,4760000000000.0,34,4.37,43,75048,0
5387,18,14,7,2019,6,3550000000000000.0,42,256.75,34,12986,0
5388,20,14,7,2019,9,630000000000.0,41,27.98,47,99160,0
5389,20,14,7,2019,7,377000000000000.0,53,19.75,49,25442,0
5390,20,14,7,2019,7,4070000000000000.0,38,34.63,49,25526,0
5391,21,14,7,2019,11,3530000000000000.0,44,14.46,46,5733,0
5392,21,14,7,2019,13,3500000000000000.0,40,3.23,9,34112,0
5393,22,14,7,2019,0,4230000000000000.0,24,23.73,21,4364,0
5394,22,14,7,2019,12,676000000000.0,82,939.51,37,97375,1
5395,22,14,7,2019,4,676000000000.0,82,327.9,37,97375,1
5396,22,14,7,2019,11,676000000000.0,82,948.28,37,97375,1
5397,22,14,7,2019,11,3510000000000000.0,29,1037.83,26,59710,1
5398,22,14,7,2019,12,502000000000.0,70,965.23,34,10018,1
5399,23,14,7,2019,8,676000000000.0,82,855.41,37,97375,1
5400,23,14,7,2019,11,3510000000000000.0,29,887.08,26,59710,1
5401,23,14,7,2019,11,676000000000.0,82,911.85,37,97375,1
5402,1,15,7,2019,4,676000000000.0,82,309.32,37,97375,1
5403,1,15,7,2019,11,4450000000000000.0,32,77.92,45,23303,0
5404,1,15,7,2019,2,3510000000000000.0,29,11.16,26,59710,1
5405,1,15,7,2019,2,4.8e+18,28,69.02,15,47451,0
5406,2,15,7,2019,11,4150000000000000.0,74,602.19,23,56019,0
5407,6,15,7,2019,3,2300000000000000.0,59,48.53,14,61830,0
5408,7,15,7,2019,8,4480000000000.0,40,9.79,1,35776,0
5409,8,15,7,2019,8,630000000000.0,53,444.37,43,76857,0
5410,10,15,7,2019,4,60427851591.0,43,113.49,36,73624,0
5411,13,15,7,2019,13,3510000000000000.0,29,11.62,26,59710,1
5412,14,15,7,2019,0,2300000000000000.0,20,147.44,34,11217,0
5413,15,15,7,2019,4,3510000000000000.0,29,319.14,26,59710,1
5414,16,15,7,2019,7,372000000000000.0,49,24.11,41,57732,0
5415,17,15,7,2019,10,676000000000.0,33,56.08,4,94558,0
5416,17,15,7,2019,5,378000000000000.0,54,21.79,6,6441,0
5417,17,15,7,2019,12,6010000000000000.0,35,3.14,27,28405,0
5418,19,15,7,2019,10,4560000000000.0,31,26.19,32,87035,0
5419,20,15,7,2019,6,2250000000000000.0,43,9.79,20,20687,0
5420,20,15,7,2019,10,676000000000.0,31,21.93,16,66941,0
5421,20,15,7,2019,11,3510000000000000.0,29,1118.58,26,59710,1
5422,21,15,7,2019,12,3510000000000000.0,46,5.99,1,35811,0
5423,21,15,7,2019,1,6010000000000000.0,43,64.43,5,80120,0
5424,21,15,7,2019,1,3580000000000000.0,14,1.61,16,66618,0
5425,22,15,7,2019,7,676000000000.0,82,2.36,37,97375,1
5426,22,15,7,2019,9,3540000000000000.0,16,240.52,14,62668,0
5427,22,15,7,2019,11,676000000000.0,82,1148.75,37,97375,1
5428,23,15,7,2019,9,4.47e+18,38,1.44,19,1844,0
5429,23,15,7,2019,8,3510000000000000.0,29,905.5,26,59710,1
5430,23,15,7,2019,8,676000000000.0,82,771.43,37,97375,1
